dataset,horizon,model,seed,mse,mae,run_id,name,model_type
ETTh2,720,FullContextDelta,2028,0.41445,0.432072,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_etth2_pl720_seed2028,frwkv_crossbranchphasegate_fullcontextdelta
ETTh2,720,FullContextDelta,2029,0.418438,0.433257,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_etth2_pl720_seed2029,frwkv_crossbranchphasegate_fullcontextdelta
ETTh2,720,FullContextDelta,2030,0.42463,0.435923,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_etth2_pl720_seed2030,frwkv_crossbranchphasegate_fullcontextdelta
ETTh2,720,FullContextDelta,2031,0.424476,0.435369,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_etth2_pl720_seed2031,frwkv_crossbranchphasegate_fullcontextdelta
ETTh2,720,FullContextDelta,2032,0.421618,0.435014,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_etth2_pl720_seed2032,frwkv_crossbranchphasegate_fullcontextdelta
ETTh2,720,FullContextDelta,2033,0.427736,0.438608,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_etth2_pl720_seed2033,frwkv_crossbranchphasegate_fullcontextdelta
ETTh2,720,FullContextDelta,2034,0.42795,0.437908,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_etth2_pl720_seed2034,frwkv_crossbranchphasegate_fullcontextdelta
ETTh2,720,FullContextDelta,2035,0.42402,0.436561,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_etth2_pl720_seed2035,frwkv_crossbranchphasegate_fullcontextdelta
ETTh2,720,FullContextDelta,2036,0.424075,0.435715,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_etth2_pl720_seed2036,frwkv_crossbranchphasegate_fullcontextdelta
ETTh2,720,FullContextDelta,2037,0.410136,0.427788,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_etth2_pl720_seed2037,frwkv_crossbranchphasegate_fullcontextdelta
ETTh2,720,FullContextDelta,2038,0.42171,0.436638,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_etth2_pl720_seed2038,frwkv_crossbranchphasegate_fullcontextdelta
ETTh2,720,FullContextDelta,2039,0.414224,0.431414,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_etth2_pl720_seed2039,frwkv_crossbranchphasegate_fullcontextdelta
ETTm1,96,Adaptive PhaseGate,2024,0.315168,0.344733,parallel_run_20260509_134027,kbs_adaptive16_ettm1_pl96_seed2024,frwkv_crossbranchperiodicpositiongate_adaptive
ETTm1,96,Adaptive PhaseGate,2025,0.312871,0.345767,parallel_run_20260509_134027,kbs_adaptive16_ettm1_pl96_seed2025,frwkv_crossbranchperiodicpositiongate_adaptive
ETTm1,96,Adaptive PhaseGate,2026,0.313625,0.343537,parallel_run_20260509_134027,kbs_adaptive16_ettm1_pl96_seed2026,frwkv_crossbranchperiodicpositiongate_adaptive
ETTm1,96,Adaptive PhaseGate,2027,0.312217,0.34475,parallel_run_20260509_134027,kbs_adaptive16_ettm1_pl96_seed2027,frwkv_crossbranchperiodicpositiongate_adaptive
ETTm1,96,Adaptive PhaseGate,2028,0.316319,0.34596,parallel_run_20260509_134027,kbs_adaptive16_ettm1_pl96_seed2028,frwkv_crossbranchperiodicpositiongate_adaptive
ETTm1,96,Adaptive PhaseGate,2029,0.313676,0.34501,parallel_run_20260509_134027,kbs_adaptive16_ettm1_pl96_seed2029,frwkv_crossbranchperiodicpositiongate_adaptive
ETTm1,96,Adaptive PhaseGate,2030,0.310739,0.341478,parallel_run_20260509_134027,kbs_adaptive16_ettm1_pl96_seed2030,frwkv_crossbranchperiodicpositiongate_adaptive
ETTm1,96,Adaptive PhaseGate,2031,0.312097,0.342683,parallel_run_20260509_134027,kbs_adaptive16_ettm1_pl96_seed2031,frwkv_crossbranchperiodicpositiongate_adaptive
ETTm1,96,Adaptive PhaseGate,2032,0.312343,0.343776,parallel_run_20260509_134027,kbs_adaptive16_ettm1_pl96_seed2032,frwkv_crossbranchperiodicpositiongate_adaptive
ETTm1,96,Adaptive PhaseGate,2033,0.311823,0.344414,parallel_run_20260509_134027,kbs_adaptive16_ettm1_pl96_seed2033,frwkv_crossbranchperiodicpositiongate_adaptive
ETTm1,96,Adaptive PhaseGate,2034,0.31481,0.345463,parallel_run_20260509_134027,kbs_adaptive16_ettm1_pl96_seed2034,frwkv_crossbranchperiodicpositiongate_adaptive
ETTm1,96,Adaptive PhaseGate,2035,0.318165,0.346793,parallel_run_20260509_134027,kbs_adaptive16_ettm1_pl96_seed2035,frwkv_crossbranchperiodicpositiongate_adaptive
ETTm1,96,Adaptive PhaseGate,2036,0.313337,0.342552,parallel_run_20260509_134027,kbs_adaptive16_ettm1_pl96_seed2036,frwkv_crossbranchperiodicpositiongate_adaptive
ETTm1,96,Adaptive PhaseGate,2037,0.314193,0.34374,parallel_run_20260509_134027,kbs_adaptive16_ettm1_pl96_seed2037,frwkv_crossbranchperiodicpositiongate_adaptive
ETTm1,96,Adaptive PhaseGate,2038,0.315055,0.345518,parallel_run_20260509_134027,kbs_adaptive16_ettm1_pl96_seed2038,frwkv_crossbranchperiodicpositiongate_adaptive
ETTm1,96,Adaptive PhaseGate,2039,0.318717,0.345868,parallel_run_20260509_134027,kbs_adaptive16_ettm1_pl96_seed2039,frwkv_crossbranchperiodicpositiongate_adaptive
ETTm1,96,CrossBranchGate,2024,0.314107,0.344826,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm1_pl96_seed2024,frwkv_crossbranchgate
ETTm1,96,CrossBranchGate,2025,0.316014,0.345261,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm1_pl96_seed2025,frwkv_crossbranchgate
ETTm1,96,CrossBranchGate,2026,0.319619,0.347115,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm1_pl96_seed2026,frwkv_crossbranchgate
ETTm1,96,CrossBranchGate,2027,0.315207,0.34306,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm1_pl96_seed2027,frwkv_crossbranchgate
ETTm1,96,CrossBranchGate,2028,0.31495,0.345001,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm1_pl96_seed2028,frwkv_crossbranchgate
ETTm1,96,CrossBranchGate,2029,0.314185,0.343844,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm1_pl96_seed2029,frwkv_crossbranchgate
ETTm1,96,CrossBranchGate,2030,0.314133,0.344307,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm1_pl96_seed2030,frwkv_crossbranchgate
ETTm1,96,CrossBranchGate,2031,0.313808,0.343589,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm1_pl96_seed2031,frwkv_crossbranchgate
ETTm1,96,CrossBranchGate,2032,0.314569,0.344629,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm1_pl96_seed2032,frwkv_crossbranchgate
ETTm1,96,CrossBranchGate,2033,0.315249,0.346694,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm1_pl96_seed2033,frwkv_crossbranchgate
ETTm1,96,CrossBranchGate,2034,0.311303,0.344526,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm1_pl96_seed2034,frwkv_crossbranchgate
ETTm1,96,CrossBranchGate,2035,0.313532,0.344401,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm1_pl96_seed2035,frwkv_crossbranchgate
ETTm1,96,CrossBranchGate,2036,0.322027,0.348582,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm1_pl96_seed2036,frwkv_crossbranchgate
ETTm1,96,CrossBranchGate,2037,0.320048,0.347589,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm1_pl96_seed2037,frwkv_crossbranchgate
ETTm1,96,CrossBranchGate,2038,0.319795,0.346787,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm1_pl96_seed2038,frwkv_crossbranchgate
ETTm1,96,CrossBranchGate,2039,0.316289,0.346185,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm1_pl96_seed2039,frwkv_crossbranchgate
ETTm1,96,CrossBranchPhaseGate,2024,0.312365,0.34292,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm1_pl96_seed2024,frwkv_crossbranchphasegate
ETTm1,96,CrossBranchPhaseGate,2025,0.321421,0.347205,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm1_pl96_seed2025,frwkv_crossbranchphasegate
ETTm1,96,CrossBranchPhaseGate,2026,0.315819,0.345213,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm1_pl96_seed2026,frwkv_crossbranchphasegate
ETTm1,96,CrossBranchPhaseGate,2027,0.313664,0.343477,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm1_pl96_seed2027,frwkv_crossbranchphasegate
ETTm1,96,CrossBranchPhaseGate,2028,0.313829,0.344305,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm1_pl96_seed2028,frwkv_crossbranchphasegate
ETTm1,96,CrossBranchPhaseGate,2029,0.310231,0.34115,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm1_pl96_seed2029,frwkv_crossbranchphasegate
ETTm1,96,CrossBranchPhaseGate,2030,0.314012,0.347058,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm1_pl96_seed2030,frwkv_crossbranchphasegate
ETTm1,96,CrossBranchPhaseGate,2031,0.314217,0.342625,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm1_pl96_seed2031,frwkv_crossbranchphasegate
ETTm1,96,CrossBranchPhaseGate,2032,0.31241,0.343198,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm1_pl96_seed2032,frwkv_crossbranchphasegate
ETTm1,96,CrossBranchPhaseGate,2033,0.315901,0.345986,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm1_pl96_seed2033,frwkv_crossbranchphasegate
ETTm1,96,CrossBranchPhaseGate,2034,0.319913,0.347191,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm1_pl96_seed2034,frwkv_crossbranchphasegate
ETTm1,96,CrossBranchPhaseGate,2035,0.313908,0.34216,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm1_pl96_seed2035,frwkv_crossbranchphasegate
ETTm1,96,CrossBranchPhaseGate,2036,0.312174,0.346892,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm1_pl96_seed2036,frwkv_crossbranchphasegate
ETTm1,96,CrossBranchPhaseGate,2037,0.313869,0.345038,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm1_pl96_seed2037,frwkv_crossbranchphasegate
ETTm1,96,CrossBranchPhaseGate,2038,0.31051,0.341711,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm1_pl96_seed2038,frwkv_crossbranchphasegate
ETTm1,96,CrossBranchPhaseGate,2039,0.318689,0.345459,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm1_pl96_seed2039,frwkv_crossbranchphasegate
ETTm1,96,FRWKV,2024,0.312874,0.344528,parallel_run_20260503_131828,kbs_fullabl16_frwkv_ettm1_pl96_seed2024,frwkv
ETTm1,96,FRWKV,2025,0.317881,0.345289,parallel_run_20260503_131828,kbs_fullabl16_frwkv_ettm1_pl96_seed2025,frwkv
ETTm1,96,FRWKV,2026,0.31089,0.345155,parallel_run_20260503_131828,kbs_fullabl16_frwkv_ettm1_pl96_seed2026,frwkv
ETTm1,96,FRWKV,2027,0.316445,0.345156,parallel_run_20260503_131828,kbs_fullabl16_frwkv_ettm1_pl96_seed2027,frwkv
ETTm1,96,FRWKV,2028,0.312618,0.346856,parallel_run_20260503_131828,kbs_fullabl16_frwkv_ettm1_pl96_seed2028,frwkv
ETTm1,96,FRWKV,2029,0.322464,0.349315,parallel_run_20260503_131828,kbs_fullabl16_frwkv_ettm1_pl96_seed2029,frwkv
ETTm1,96,FRWKV,2030,0.317927,0.345775,parallel_run_20260503_131828,kbs_fullabl16_frwkv_ettm1_pl96_seed2030,frwkv
ETTm1,96,FRWKV,2031,0.313663,0.343862,parallel_run_20260503_131828,kbs_fullabl16_frwkv_ettm1_pl96_seed2031,frwkv
ETTm1,96,FRWKV,2032,0.318101,0.345881,parallel_run_20260503_131828,kbs_fullabl16_frwkv_ettm1_pl96_seed2032,frwkv
ETTm1,96,FRWKV,2033,0.319764,0.347836,parallel_run_20260503_131828,kbs_fullabl16_frwkv_ettm1_pl96_seed2033,frwkv
ETTm1,96,FRWKV,2034,0.315525,0.344642,parallel_run_20260503_131828,kbs_fullabl16_frwkv_ettm1_pl96_seed2034,frwkv
ETTm1,96,FRWKV,2035,0.317562,0.345708,parallel_run_20260503_131828,kbs_fullabl16_frwkv_ettm1_pl96_seed2035,frwkv
ETTm1,96,FRWKV,2036,0.315217,0.348084,parallel_run_20260503_131828,kbs_fullabl16_frwkv_ettm1_pl96_seed2036,frwkv
ETTm1,96,FRWKV,2037,0.313086,0.34347,parallel_run_20260503_131828,kbs_fullabl16_frwkv_ettm1_pl96_seed2037,frwkv
ETTm1,96,FRWKV,2038,0.315623,0.345667,parallel_run_20260503_131828,kbs_fullabl16_frwkv_ettm1_pl96_seed2038,frwkv
ETTm1,96,FRWKV,2039,0.314693,0.344825,parallel_run_20260503_131828,kbs_fullabl16_frwkv_ettm1_pl96_seed2039,frwkv
ETTm1,96,FullContextDelta,2024,0.310398,0.344911,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_ettm1_pl96_seed2024,frwkv_crossbranchphasegate_fullcontextdelta
ETTm1,96,FullContextDelta,2025,0.317205,0.345165,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_ettm1_pl96_seed2025,frwkv_crossbranchphasegate_fullcontextdelta
ETTm1,96,FullContextDelta,2026,0.313208,0.343153,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_ettm1_pl96_seed2026,frwkv_crossbranchphasegate_fullcontextdelta
ETTm1,96,FullContextDelta,2027,0.314229,0.342273,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_ettm1_pl96_seed2027,frwkv_crossbranchphasegate_fullcontextdelta
ETTm1,96,FullContextDelta,2028,0.311656,0.341872,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_ettm1_pl96_seed2028,frwkv_crossbranchphasegate_fullcontextdelta
ETTm1,96,FullContextDelta,2029,0.317426,0.345187,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_ettm1_pl96_seed2029,frwkv_crossbranchphasegate_fullcontextdelta
ETTm1,96,FullContextDelta,2030,0.315614,0.344929,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_ettm1_pl96_seed2030,frwkv_crossbranchphasegate_fullcontextdelta
ETTm1,96,FullContextDelta,2031,0.316004,0.346578,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_ettm1_pl96_seed2031,frwkv_crossbranchphasegate_fullcontextdelta
ETTm1,96,FullContextDelta,2032,0.323519,0.349247,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_ettm1_pl96_seed2032,frwkv_crossbranchphasegate_fullcontextdelta
ETTm1,96,FullContextDelta,2033,0.319804,0.34699,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_ettm1_pl96_seed2033,frwkv_crossbranchphasegate_fullcontextdelta
ETTm1,96,FullContextDelta,2034,0.310725,0.344395,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_ettm1_pl96_seed2034,frwkv_crossbranchphasegate_fullcontextdelta
ETTm1,96,FullContextDelta,2035,0.314149,0.344382,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_ettm1_pl96_seed2035,frwkv_crossbranchphasegate_fullcontextdelta
ETTm1,96,FullContextDelta,2036,0.315101,0.34352,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_ettm1_pl96_seed2036,frwkv_crossbranchphasegate_fullcontextdelta
ETTm1,96,FullContextDelta,2037,0.314866,0.346397,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_ettm1_pl96_seed2037,frwkv_crossbranchphasegate_fullcontextdelta
ETTm1,96,FullContextDelta,2038,0.315183,0.344816,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_ettm1_pl96_seed2038,frwkv_crossbranchphasegate_fullcontextdelta
ETTm1,96,FullContextDelta,2039,0.313725,0.344565,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_ettm1_pl96_seed2039,frwkv_crossbranchphasegate_fullcontextdelta
ETTm1,192,Adaptive PhaseGate,2024,0.359744,0.369134,parallel_run_20260509_134027,kbs_adaptive16_ettm1_pl192_seed2024,frwkv_crossbranchperiodicpositiongate_adaptive
ETTm1,192,Adaptive PhaseGate,2025,0.361471,0.372702,parallel_run_20260509_134027,kbs_adaptive16_ettm1_pl192_seed2025,frwkv_crossbranchperiodicpositiongate_adaptive
ETTm1,192,Adaptive PhaseGate,2026,0.360362,0.371049,parallel_run_20260509_134027,kbs_adaptive16_ettm1_pl192_seed2026,frwkv_crossbranchperiodicpositiongate_adaptive
ETTm1,192,Adaptive PhaseGate,2027,0.361603,0.370924,parallel_run_20260509_134027,kbs_adaptive16_ettm1_pl192_seed2027,frwkv_crossbranchperiodicpositiongate_adaptive
ETTm1,192,Adaptive PhaseGate,2028,0.362489,0.373235,parallel_run_20260509_134027,kbs_adaptive16_ettm1_pl192_seed2028,frwkv_crossbranchperiodicpositiongate_adaptive
ETTm1,192,Adaptive PhaseGate,2029,0.360621,0.372539,parallel_run_20260509_134027,kbs_adaptive16_ettm1_pl192_seed2029,frwkv_crossbranchperiodicpositiongate_adaptive
ETTm1,192,Adaptive PhaseGate,2030,0.358394,0.369792,parallel_run_20260509_134027,kbs_adaptive16_ettm1_pl192_seed2030,frwkv_crossbranchperiodicpositiongate_adaptive
ETTm1,192,Adaptive PhaseGate,2031,0.358474,0.369346,parallel_run_20260509_134027,kbs_adaptive16_ettm1_pl192_seed2031,frwkv_crossbranchperiodicpositiongate_adaptive
ETTm1,192,Adaptive PhaseGate,2032,0.359961,0.371051,parallel_run_20260509_134027,kbs_adaptive16_ettm1_pl192_seed2032,frwkv_crossbranchperiodicpositiongate_adaptive
ETTm1,192,Adaptive PhaseGate,2033,0.359884,0.371077,parallel_run_20260509_134027,kbs_adaptive16_ettm1_pl192_seed2033,frwkv_crossbranchperiodicpositiongate_adaptive
ETTm1,192,Adaptive PhaseGate,2034,0.36028,0.3692,parallel_run_20260509_134027,kbs_adaptive16_ettm1_pl192_seed2034,frwkv_crossbranchperiodicpositiongate_adaptive
ETTm1,192,Adaptive PhaseGate,2035,0.362471,0.371886,parallel_run_20260509_134027,kbs_adaptive16_ettm1_pl192_seed2035,frwkv_crossbranchperiodicpositiongate_adaptive
ETTm1,192,Adaptive PhaseGate,2036,0.36289,0.372759,parallel_run_20260509_134027,kbs_adaptive16_ettm1_pl192_seed2036,frwkv_crossbranchperiodicpositiongate_adaptive
ETTm1,192,Adaptive PhaseGate,2037,0.361065,0.372565,parallel_run_20260509_134027,kbs_adaptive16_ettm1_pl192_seed2037,frwkv_crossbranchperiodicpositiongate_adaptive
ETTm1,192,Adaptive PhaseGate,2038,0.362694,0.371428,parallel_run_20260509_134027,kbs_adaptive16_ettm1_pl192_seed2038,frwkv_crossbranchperiodicpositiongate_adaptive
ETTm1,192,Adaptive PhaseGate,2039,0.35884,0.369798,parallel_run_20260509_134027,kbs_adaptive16_ettm1_pl192_seed2039,frwkv_crossbranchperiodicpositiongate_adaptive
ETTm1,192,CrossBranchGate,2024,0.357518,0.368348,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm1_pl192_seed2024,frwkv_crossbranchgate
ETTm1,192,CrossBranchGate,2025,0.359306,0.369763,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm1_pl192_seed2025,frwkv_crossbranchgate
ETTm1,192,CrossBranchGate,2026,0.359614,0.37007,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm1_pl192_seed2026,frwkv_crossbranchgate
ETTm1,192,CrossBranchGate,2027,0.363165,0.371645,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm1_pl192_seed2027,frwkv_crossbranchgate
ETTm1,192,CrossBranchGate,2028,0.362766,0.372247,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm1_pl192_seed2028,frwkv_crossbranchgate
ETTm1,192,CrossBranchGate,2029,0.362398,0.372792,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm1_pl192_seed2029,frwkv_crossbranchgate
ETTm1,192,CrossBranchGate,2030,0.360949,0.370583,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm1_pl192_seed2030,frwkv_crossbranchgate
ETTm1,192,CrossBranchGate,2031,0.358577,0.369152,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm1_pl192_seed2031,frwkv_crossbranchgate
ETTm1,192,CrossBranchGate,2032,0.358949,0.369826,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm1_pl192_seed2032,frwkv_crossbranchgate
ETTm1,192,CrossBranchGate,2033,0.363217,0.372236,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm1_pl192_seed2033,frwkv_crossbranchgate
ETTm1,192,CrossBranchGate,2034,0.362631,0.373309,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm1_pl192_seed2034,frwkv_crossbranchgate
ETTm1,192,CrossBranchGate,2035,0.359226,0.370713,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm1_pl192_seed2035,frwkv_crossbranchgate
ETTm1,192,CrossBranchGate,2036,0.36007,0.371284,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm1_pl192_seed2036,frwkv_crossbranchgate
ETTm1,192,CrossBranchGate,2037,0.358371,0.369103,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm1_pl192_seed2037,frwkv_crossbranchgate
ETTm1,192,CrossBranchGate,2038,0.361716,0.373521,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm1_pl192_seed2038,frwkv_crossbranchgate
ETTm1,192,CrossBranchGate,2039,0.360245,0.370784,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm1_pl192_seed2039,frwkv_crossbranchgate
ETTm1,192,CrossBranchPhaseGate,2024,0.361561,0.372115,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm1_pl192_seed2024,frwkv_crossbranchphasegate
ETTm1,192,CrossBranchPhaseGate,2025,0.359911,0.370312,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm1_pl192_seed2025,frwkv_crossbranchphasegate
ETTm1,192,CrossBranchPhaseGate,2026,0.356732,0.369055,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm1_pl192_seed2026,frwkv_crossbranchphasegate
ETTm1,192,CrossBranchPhaseGate,2027,0.359864,0.370183,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm1_pl192_seed2027,frwkv_crossbranchphasegate
ETTm1,192,CrossBranchPhaseGate,2028,0.363081,0.372785,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm1_pl192_seed2028,frwkv_crossbranchphasegate
ETTm1,192,CrossBranchPhaseGate,2029,0.360049,0.370186,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm1_pl192_seed2029,frwkv_crossbranchphasegate
ETTm1,192,CrossBranchPhaseGate,2030,0.358931,0.370652,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm1_pl192_seed2030,frwkv_crossbranchphasegate
ETTm1,192,CrossBranchPhaseGate,2031,0.359208,0.370427,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm1_pl192_seed2031,frwkv_crossbranchphasegate
ETTm1,192,CrossBranchPhaseGate,2032,0.363228,0.37244,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm1_pl192_seed2032,frwkv_crossbranchphasegate
